<DATE/TIME>;<UTS>;<HIGH>;<LOW>
2019-11-03 18:00:00;1572804000;9171.3455358;9131.80000002
2019-11-03 20:00:00;1572811200;9167.02002474;9069.0
2019-11-03 22:00:00;1572818400;9238.17003047;9147.96589962
2019-11-04 00:00:00;1572825600;9207.54999991;9135.8740899
2019-11-04 02:00:00;1572832800;9178.8;9133.82897935
2019-11-04 04:00:00;1572840000;9155.58999799;9119.31880552
2019-11-04 06:00:00;1572847200;9194.55859443;9131.53688903
2019-11-04 08:00:00;1572854400;9191.46365677;9140.92523617
2019-11-04 10:00:00;1572861600;9269.87601013;9170.90754733
2019-11-04 12:00:00;1572868800;9281.0;9227.51825003
2019-11-04 14:00:00;1572876000;9316.0798306;9240.90000003
2019-11-04 16:00:00;1572883200;9320.0;9271.00000013
2019-11-04 18:00:00;1572890400;9312.0;9246.12410001
2019-11-04 20:00:00;1572897600;9523.90424958;9260.12397811
2019-11-04 22:00:00;1572904800;9424.34000003;9335.4950693
2019-11-05 00:00:00;1572912000;9440.92799995;9341.31380001
2019-11-05 02:00:00;1572919200;9450.92166655;9350.0
2019-11-05 04:00:00;1572926400;9403.24794031;9354.87167219
2019-11-05 06:00:00;1572933600;9375.40000329;9162.48432414
2019-11-05 08:00:00;1572940800;9326.02451576;9194.20850004
2019-11-05 10:00:00;1572948000;9302.79493584;9264.31743557
2019-11-05 12:00:00;1572955200;9325.0;9220.07688263
2019-11-05 14:00:00;1572962400;9384.34559945;9238.16379102
2019-11-05 16:00:00;1572969600;9384.0;9267.79661016
2019-11-05 18:00:00;1572976800;9400.0;9323.72714268
2019-11-05 20:00:00;1572984000;9409.34559945;9287.0
2019-11-05 22:00:00;1572991200;9349.88465593;9270.0
2019-11-06 00:00:00;1572998400;9328.99999998;9269.67450956
2019-11-06 02:00:00;1573005600;9330.4448309;9276.95558793
2019-11-06 04:00:00;1573012800;9349.0;9297.30000147
2019-11-06 06:00:00;1573020000;9438.3838;9313.73520105
2019-11-06 08:00:00;1573027200;9403.0;9348.05608028
2019-11-06 10:00:00;1573034400;9394.30477278;9332.96869524
2019-11-06 12:00:00;1573041600;9387.40000002;9310.79999998
2019-11-06 14:00:00;1573048800;9350.0;9307.06468938
2019-11-06 16:00:00;1573056000;9335.0;9257.22199997
2019-11-06 18:00:00;1573063200;9322.56308655;9265.97132344
2019-11-06 20:00:00;1573070400;9322.00000001;9276.7407403
2019-11-06 22:00:00;1573077600;9358.0;9310.64384712
2019-11-07 00:00:00;1573084800;9366.69356477;9310.0
2019-11-07 02:00:00;1573092000;9323.59141526;9279.24541505
2019-11-07 04:00:00;1573099200;9314.01276605;9260.10000002
2019-11-07 06:00:00;1573106400;9308.09999995;9227.0
2019-11-07 08:00:00;1573113600;9270.85294893;9228.6256731
2019-11-07 10:00:00;1573120800;9235.10165995;9150.0
2019-11-07 12:00:00;1573128000;9233.36717762;9140.0
2019-11-07 14:00:00;1573135200;9236.4;9180.76483683
2019-11-07 16:00:00;1573142400;9230.25088679;9177.73288132
2019-11-07 18:00:00;1573149600;9216.72286709;9187.26206346
2019-11-07 20:00:00;1573156800;9220.65049972;9100.0
2019-11-07 22:00:00;1573164000;9275.22334696;9206.20558198
2019-11-08 00:00:00;1573171200;9240.56430528;9170.65049976
2019-11-08 02:00:00;1573178400;9250.0;9213.65000203
2019-11-08 04:00:00;1573185600;9264.00015976;9191.65646392
2019-11-08 06:00:00;1573192800;9216.19862225;9108.60720123
2019-11-08 08:00:00;1573200000;9158.11893904;8970.00000002
2019-11-08 10:00:00;1573207200;9072.62221342;9010.0
2019-11-08 12:00:00;1573214400;9035.08823562;8751.0
2019-11-08 14:00:00;1573221600;8856.08757802;8691.08100811
2019-11-08 16:00:00;1573228800;8824.89736604;8720.00000002
2019-11-08 18:00:00;1573236000;8852.29090972;8774.3739239
2019-11-08 20:00:00;1573243200;8904.6895399;8804.84995126
2019-11-08 22:00:00;1573250400;8881.95320956;8770.22100004
2019-11-09 00:00:00;1573257600;8831.60942063;8737.24321629
2019-11-09 02:00:00;1573264800;8843.86095966;8787.34665256
2019-11-09 04:00:00;1573272000;8838.6542405;8807.37890934
2019-11-09 06:00:00;1573279200;8887.37930028;8817.05352154
2019-11-09 08:00:00;1573286400;8850.09905394;8809.90000943
2019-11-09 10:00:00;1573293600;8862.64748798;8815.78035628
2019-11-09 12:00:00;1573300800;8872.86828411;8817.01000002
2019-11-09 14:00:00;1573308000;8872.10262196;8770.80615032
2019-11-09 16:00:00;1573315200;8827.35976294;8727.98086728
2019-11-09 18:00:00;1573322400;8790.48464122;8757.0
2019-11-09 20:00:00;1573329600;8819.81983835;8757.18514112
2019-11-09 22:00:00;1573336800;8830.0;8774.5813015
2019-11-10 00:00:00;1573344000;8810.16576478;8769.20056262
2019-11-10 02:00:00;1573351200;8788.46495991;8747.78571235
2019-11-10 04:00:00;1573358400;8863.69999996;8768.10000025
2019-11-10 06:00:00;1573365600;8896.1;8830.0
2019-11-10 08:00:00;1573372800;8869.99999999;8814.17573019
2019-11-10 10:00:00;1573380000;8859.99999978;8820.11551486
2019-11-10 12:00:00;1573387200;8860.81645763;8791.70988734
2019-11-10 14:00:00;1573394400;8833.09498536;8786.02255454
2019-11-10 16:00:00;1573401600;9129.75180532;8787.14320154
2019-11-10 18:00:00;1573408800;9059.96514852;9025.56766329
2019-11-10 20:00:00;1573416000;9073.00836115;9022.22915197
2019-11-10 22:00:00;1573423200;9101.0;9028.31202834
2019-11-11 00:00:00;1573430400;9064.07148725;9029.07146697
2019-11-11 02:00:00;1573437600;9071.16653091;9012.1465753
2019-11-11 04:00:00;1573444800;9034.72569984;8860.0
2019-11-11 06:00:00;1573452000;8898.72201738;8742.00060261
2019-11-11 08:00:00;1573459200;8810.87160218;8625.28609872
2019-11-11 10:00:00;1573466400;8746.0;8640.0
2019-11-11 12:00:00;1573473600;8734.90378263;8693.7607242
2019-11-11 14:00:00;1573480800;8753.82865285;8697.11148046
2019-11-11 16:00:00;1573488000;8748.52169353;8701.1278663
2019-11-11 18:00:00;1573495200;8795.80439559;8727.02243679
2019-11-11 20:00:00;1573502400;8762.905696;8724.26842001
2019-11-11 22:00:00;1573509600;8750.19033782;8702.00000008
2019-11-12 00:00:00;1573516800;8762.13744276;8717.40000005
2019-11-12 02:00:00;1573524000;8779.99999995;8709.44605185
2019-11-12 04:00:00;1573531200;8791.30988725;8728.07230535
2019-11-12 06:00:00;1573538400;8784.02215889;8745.0784481
2019-11-12 08:00:00;1573545600;8774.95100038;8715.43000002
2019-11-12 10:00:00;1573552800;8769.80761533;8730.0
2019-11-12 12:00:00;1573560000;8881.93307684;8646.12367767
2019-11-12 14:00:00;1573567200;8739.62882673;8580.0
2019-11-12 16:00:00;1573574400;8768.01363993;8680.74300023
2019-11-12 18:00:00;1573581600;8787.67354339;8736.56059256
2019-11-12 20:00:00;1573588800;8823.59999998;8757.64085654
2019-11-12 22:00:00;1573596000;8827.51387255;8753.99999999
2019-11-13 00:00:00;1573603200;8845.73205003;8761.27579804
2019-11-13 02:00:00;1573610400;8768.79999999;8732.00000002
2019-11-13 04:00:00;1573617600;8748.26189969;8712.80000004
2019-11-13 06:00:00;1573624800;8762.00000002;8713.10000004
2019-11-13 08:00:00;1573632000;8799.20132885;8732.14440179
2019-11-13 10:00:00;1573639200;8812.19999997;8750.99657033
2019-11-13 12:00:00;1573646400;8808.08773645;8731.70780752
2019-11-13 14:00:00;1573653600;8777.0;8735.1023612
2019-11-13 16:00:00;1573660800;8782.57428267;8737.17873179
2019-11-13 18:00:00;1573668000;8786.29629629;8749.4949873
2019-11-13 20:00:00;1573675200;8797.32282581;8753.67243233
2019-11-13 22:00:00;1573682400;8795.06896865;8755.21000001
2019-11-14 00:00:00;1573689600;8803.80000017;8753.67243235
2019-11-14 02:00:00;1573696800;8770.44084176;8738.0
2019-11-14 04:00:00;1573704000;8770.44084175;8642.00000004
2019-11-14 06:00:00;1573711200;8725.43016426;8651.59916852
2019-11-14 08:00:00;1573718400;8668.94902067;8586.87597895
2019-11-14 10:00:00;1573725600;8654.64600648;8602.38551169
2019-11-14 12:00:00;1573732800;8703.59478841;8606.77208855
2019-11-14 14:00:00;1573740000;8699.38980522;8620.99999999
2019-11-14 16:00:00;1573747200;8672.600722;8630.51269357
2019-11-14 18:00:00;1573754400;8668.512338;8630.16738
2019-11-14 20:00:00;1573761600;8678.95025923;8648.578995
2019-11-14 22:00:00;1573768800;8681.0725;8646.77041024
2019-11-15 00:00:00;1573776000;8661.12600371;8532.15
2019-11-15 02:00:00;1573783200;8590.60621998;8515.31330001
2019-11-15 04:00:00;1573790400;8576.02806402;8543.25041156
2019-11-15 06:00:00;1573797600;8609.082103;8560.25300528
2019-11-15 08:00:00;1573804800;8785.0;8570.35107074
2019-11-15 10:00:00;1573812000;8674.864467;8593.2481234
2019-11-15 12:00:00;1573819200;8693.79999996;8627.30264817
2019-11-15 14:00:00;1573826400;8651.58285576;8373.0
2019-11-15 16:00:00;1573833600;8485.75256693;8432.73157259
2019-11-15 18:00:00;1573840800;8498.94295744;8460.929566
2019-11-15 20:00:00;1573848000;8492.80267731;8454.8129945
2019-11-15 22:00:00;1573855200;8535.13182216;8425.0
2019-11-16 00:00:00;1573862400;8490.412555;8440.0
2019-11-16 02:00:00;1573869600;8485.80565084;8434.61608181
2019-11-16 04:00:00;1573876800;8477.97978657;8450.38805361
2019-11-16 06:00:00;1573884000;8502.88303799;8460.50000032
2019-11-16 08:00:00;1573891200;8539.99999999;8472.75294447
2019-11-16 10:00:00;1573898400;8537.91492544;8450.00000001
2019-11-16 12:00:00;1573905600;8509.99999997;8464.48466544
2019-11-16 14:00:00;1573912800;8525.00000026;8460.90995907
2019-11-16 16:00:00;1573920000;8503.122182;8469.4971426
2019-11-16 18:00:00;1573927200;8485.0;8468.66946888
2019-11-16 20:00:00;1573934400;8490.48506201;8456.63606968
2019-11-16 22:00:00;1573941600;8493.84088385;8468.00000001
2019-11-17 00:00:00;1573948800;8517.03497442;8480.00000009
2019-11-17 02:00:00;1573956000;8502.26741799;8473.47345758
2019-11-17 04:00:00;1573963200;8492.11756162;8462.67394917
2019-11-17 06:00:00;1573970400;8492.20248363;8400.0
2019-11-17 08:00:00;1573977600;8586.374001;8373.0
2019-11-17 10:00:00;1573984800;8546.53999996;8515.8688692
2019-11-17 12:00:00;1573992000;8578.43348617;8511.31000005
2019-11-17 14:00:00;1573999200;8542.53262002;8511.21000001
2019-11-17 16:00:00;1574006400;8558.19314132;8524.90000003
2019-11-17 18:00:00;1574013600;8562.34457566;8527.79764634
2019-11-17 20:00:00;1574020800;8625.80876492;8522.04337102
2019-11-17 22:00:00;1574028000;8552.89786348;8485.80999999
2019-11-18 00:00:00;1574035200;8498.20000001;8455.0
2019-11-18 02:00:00;1574042400;8483.55900351;8420.0
2019-11-18 04:00:00;1574049600;8492.08999999;8459.85
2019-11-18 06:00:00;1574056800;8493.66934954;8430.0
2019-11-18 08:00:00;1574064000;8500.38056236;8440.0
2019-11-18 10:00:00;1574071200;8484.00000039;8424.99995099
2019-11-18 12:00:00;1574078400;8464.87999988;8370.0
2019-11-18 14:00:00;1574085600;8463.56999996;8401.61858832
2019-11-18 16:00:00;1574092800;8434.61608181;8320.0
2019-11-18 18:00:00;1574100000;8344.59942745;8055.98510732
2019-11-18 20:00:00;1574107200;8247.0;8173.62884478
2019-11-18 22:00:00;1574114400;8239.3000001;8189.99342
2019-11-19 00:00:00;1574121600;8220.5729853;8171.769764
2019-11-19 02:00:00;1574128800;8213.07131503;8146.46000025
2019-11-19 04:00:00;1574136000;8171.19999997;8117.8087367
2019-11-19 06:00:00;1574143200;8162.1776353;8088.87162117
2019-11-19 08:00:00;1574150400;8173.62884459;8125.0
2019-11-19 10:00:00;1574157600;8156.8999997;8000.0
2019-11-19 12:00:00;1574164800;8116.85486113;8014.87897442
2019-11-19 14:00:00;1574172000;8128.03880442;8053.13000008
2019-11-19 16:00:00;1574179200;8159.38798833;8050.35100101
2019-11-19 18:00:00;1574186400;8123.57994916;8091.14996902
2019-11-19 20:00:00;1574193600;8128.03880442;8076.9646154
2019-11-19 22:00:00;1574200800;8160.0;8114.7
2019-11-20 00:00:00;1574208000;8149.1424919;8096.84090401
2019-11-20 02:00:00;1574215200;8158.50518831;8126.32946969
2019-11-20 04:00:00;1574222400;8149.41797699;8082.70305162
2019-11-20 06:00:00;1574229600;8140.93561389;8108.57599475
2019-11-20 08:00:00;1574236800;8135.087405;8064.96033051
2019-11-20 10:00:00;1574244000;8095.7360371;8037.62016798
2019-11-20 12:00:00;1574251200;8108.28873202;8060.0
2019-11-20 14:00:00;1574258400;8156.06681227;8085.52537309
2019-11-20 16:00:00;1574265600;8150.0;8114.483916
2019-11-20 18:00:00;1574272800;8247.08577668;8074.63972
2019-11-20 20:00:00;1574280000;8120.69356001;8064.50332354
2019-11-20 22:00:00;1574287200;8128.03880444;8075.90016599
2019-11-21 00:00:00;1574294400;8130.0;8080.21000002
2019-11-21 02:00:00;1574301600;8130.34537903;8098.89268811
2019-11-21 04:00:00;1574308800;8129.60295668;8101.95049818
2019-11-21 06:00:00;1574316000;8129.99999999;8075.56170962
2019-11-21 08:00:00;1574323200;8093.56334344;7914.57190475
2019-11-21 10:00:00;1574330400;7942.08845336;7852.2999999
2019-11-21 12:00:00;1574337600;7911.45562;7847.38569842
2019-11-21 14:00:00;1574344800;7897.92458704;7473.93986359
2019-11-21 16:00:00;1574352000;7662.45886499;7540.0
2019-11-21 18:00:00;1574359200;7631.24354193;7563.69146821
2019-11-21 20:00:00;1574366400;7666.07680012;7574.67584667
2019-11-21 22:00:00;1574373600;7643.02318348;7596.8
2019-11-22 00:00:00;1574380800;7688.33852099;7623.0
2019-11-22 02:00:00;1574388000;7669.41128219;7585.0
2019-11-22 04:00:00;1574395200;7630.56170442;7528.51033362
2019-11-22 06:00:00;1574402400;7575.74151499;7405.730006
2019-11-22 08:00:00;1574409600;7729.00282923;7365.39281433
2019-11-22 10:00:00;1574416800;7401.77200599;6980.06835163
2019-11-22 12:00:00;1574424000;7154.60658402;6992.79742567
2019-11-22 14:00:00;1574431200;7147.71970166;6800.0
2019-11-22 16:00:00;1574438400;7204.99999996;7100.10216901
2019-11-22 18:00:00;1574445600;7350.0;7133.60606235
2019-11-22 20:00:00;1574452800;7373.31916476;7256.07115272
2019-11-22 22:00:00;1574460000;7338.02076806;7187.34333249
2019-11-23 00:00:00;1574467200;7278.2999999;7146.99999998
2019-11-23 02:00:00;1574474400;7292.39152786;7190.594759
2019-11-23 04:00:00;1574481600;7296.4934727;7175.51976598
2019-11-23 06:00:00;1574488800;7233.691348;7147.0
2019-11-23 08:00:00;1574496000;7213.0;7066.42754777
2019-11-23 10:00:00;1574503200;7218.32864033;7113.0
2019-11-23 12:00:00;1574510400;7195.93029946;7145.0211
2019-11-23 14:00:00;1574517600;7330.89959202;7165.20750244
2019-11-23 16:00:00;1574524800;7345.62669711;7231.00579842
2019-11-23 18:00:00;1574532000;7335.39650005;7262.09212397
2019-11-23 20:00:00;1574539200;7300.98017574;7241.0
2019-11-23 22:00:00;1574546400;7330.22212;7265.15497049
2019-11-24 00:00:00;1574553600;7331.56528108;7226.59011343
2019-11-24 02:00:00;1574560800;7272.495005;7186.6741148
2019-11-24 04:00:00;1574568000;7218.605229;7154.32421227
2019-11-24 06:00:00;1574575200;7225.289989;7173.90659693
2019-11-24 08:00:00;1574582400;7265.0;7168.88838083
2019-11-24 10:00:00;1574589600;7273.87294;7083.94027002
2019-11-24 12:00:00;1574596800;7206.98037599;7126.35432276
2019-11-24 14:00:00;1574604000;7167.07513599;6969.33482099
2019-11-24 16:00:00;1574611200;7110.45896218;6913.0322527
2019-11-24 18:00:00;1574618400;7104.99999999;7010.86053239
2019-11-24 20:00:00;1574625600;7088.496439;6987.00000002
2019-11-24 22:00:00;1574632800;7057.21072;6860.0
2019-11-25 00:00:00;1574640000;6934.8799999;6600.0
2019-11-25 02:00:00;1574647200;6783.73999881;6649.77999988
2019-11-25 04:00:00;1574654400;6727.65673968;6515.74302133
2019-11-25 06:00:00;1574661600;6723.32878675;6530.58904822
2019-11-25 08:00:00;1574668800;6797.39999992;6634.50092598
2019-11-25 10:00:00;1574676000;7005.67859979;6717.34266
2019-11-25 12:00:00;1574683200;7278.25839903;6871.40843838
2019-11-25 14:00:00;1574690400;7282.71181519;7121.39884091
2019-11-25 16:00:00;1574697600;7364.19303717;7149.64835957
2019-11-25 18:00:00;1574704800;7270.0;7170.00000007
2019-11-25 20:00:00;1574712000;7237.82653665;7117.87700004
2019-11-25 22:00:00;1574719200;7225.1;7094.00356
2019-11-26 00:00:00;1574726400;7185.54559693;7070.40000102
2019-11-26 02:00:00;1574733600;7245.40751572;7120.14310303
2019-11-26 04:00:00;1574740800;7297.0;7181.90000012
2019-11-26 06:00:00;1574748000;7339.95176015;7133.0
2019-11-26 08:00:00;1574755200;7266.4680036;7130.51104899
2019-11-26 10:00:00;1574762400;7204.43258307;7010.85868852
2019-11-26 12:00:00;1574769600;7216.10279135;7040.0
2019-11-26 14:00:00;1574776800;7111.3096346;7025.00000098
2019-11-26 16:00:00;1574784000;7146.90274602;7056.54531022
2019-11-26 18:00:00;1574791200;7124.45999988;7032.02914638
2019-11-26 20:00:00;1574798400;7155.85199999;7065.90000008
2019-11-26 22:00:00;1574805600;7177.135738;7064.565453
2019-11-27 00:00:00;1574812800;7177.31740095;7120.27392365
2019-11-27 02:00:00;1574820000;7154.04101675;7039.20000005
2019-11-27 04:00:00;1574827200;7096.19999999;7038.30481131
2019-11-27 06:00:00;1574834400;7122.81157498;7041.28563101
2019-11-27 08:00:00;1574841600;7090.25460688;6857.35432776
2019-11-27 10:00:00;1574848800;7155.65802254;6850.79726298
2019-11-27 12:00:00;1574856000;7339.99999999;7124.99309303
2019-11-27 14:00:00;1574863200;7339.13454015;7180.89999997
2019-11-27 16:00:00;1574870400;7599.60430665;7208.30952949
2019-11-27 18:00:00;1574877600;7638.99522301;7492.35284883
2019-11-27 20:00:00;1574884800;7650.90580321;7475.10006007
2019-11-27 22:00:00;1574892000;7584.76088114;7486.46009607
2019-11-28 00:00:00;1574899200;7574.07695755;7491.55356124
2019-11-28 02:00:00;1574906400;7525.0;7475.9930135
2019-11-28 04:00:00;1574913600;7505.04932012;7414.30013002
2019-11-28 06:00:00;1574920800;7543.00811998;7418.79380418
2019-11-28 08:00:00;1574928000;7539.13260502;7456.67616005
2019-11-28 10:00:00;1574935200;7516.90939999;7441.10723286
2019-11-28 12:00:00;1574942400;7481.49600003;7413.10000002
2019-11-28 14:00:00;1574949600;7633.89;7439.93179876
2019-11-28 16:00:00;1574956800;7613.48034717;7527.75410025
2019-11-28 18:00:00;1574964000;7639.40764084;7565.6645087
2019-11-28 20:00:00;1574971200;7621.97766443;7538.399969
2019-11-28 22:00:00;1574978400;7560.64489294;7370.0
2019-11-29 00:00:00;1574985600;7485.69674876;7402.98675571
2019-11-29 02:00:00;1574992800;7509.99999998;7438.43140502
2019-11-29 04:00:00;1575000000;7495.0;7440.55718
2019-11-29 06:00:00;1575007200;7530.52566108;7446.95501705
2019-11-29 08:00:00;1575014400;7585.94855634;7494.26426902
2019-11-29 10:00:00;1575021600;7603.24487099;7502.00997602
2019-11-29 12:00:00;1575028800;7779.48528557;7420.0
2019-11-29 14:00:00;1575036000;7818.28326816;7704.3537687
2019-11-29 16:00:00;1575043200;7848.82429138;7716.76761147
2019-11-29 18:00:00;1575050400;7762.88683114;7691.81207851
2019-11-29 20:00:00;1575057600;7764.3625;7670.0
2019-11-29 22:00:00;1575064800;7755.1428;7690.46457741
2019-11-30 00:00:00;1575072000;7777.06643838;7724.62365501
2019-11-30 02:00:00;1575079200;7750.39137533;7719.02628
2019-11-30 04:00:00;1575086400;7765.19351799;7716.99091701
2019-11-30 06:00:00;1575093600;7757.99999999;7723.04002025
2019-11-30 08:00:00;1575100800;7756.168466;7673.59000001
2019-11-30 10:00:00;1575108000;7795.20645654;7626.00000001
2019-11-30 12:00:00;1575115200;7710.0;7626.0
2019-11-30 14:00:00;1575122400;7652.25922456;7516.44272057
2019-11-30 16:00:00;1575129600;7607.38001169;7432.30162922
2019-11-30 18:00:00;1575136800;7527.29999999;7463.58683912
2019-11-30 20:00:00;1575144000;7547.2391428;7475.53724717
2019-11-30 22:00:00;1575151200;7568.5930444;7535.82156354
2019-12-01 00:00:00;1575158400;7542.76802105;7375.0
2019-12-01 02:00:00;1575165600;7444.82098965;7232.44763097
2019-12-01 04:00:00;1575172800;7348.89999996;7246.96775936
2019-12-01 06:00:00;1575180000;7337.15998237;7249.5967206
2019-12-01 08:00:00;1575187200;7321.635158;7232.45
2019-12-01 10:00:00;1575194400;7388.79001005;7289.8713261
2019-12-01 12:00:00;1575201600;7471.89;7317.19541201
2019-12-01 14:00:00;1575208800;7472.4599999;7280.85778642
2019-12-01 16:00:00;1575216000;7346.67962966;7280.0
2019-12-01 18:00:00;1575223200;7361.00999997;7283.42402304
2019-12-01 20:00:00;1575230400;7383.0;7310.85821946
2019-12-01 22:00:00;1575237600;7434.14945998;7334.07005355
2019-12-02 00:00:00;1575244800;7411.17734888;7348.55254
2019-12-02 02:00:00;1575252000;7419.99999999;7351.19951344
2019-12-02 04:00:00;1575259200;7370.40378604;7250.0
2019-12-02 06:00:00;1575266400;7281.159725;7158.3238723
2019-12-02 08:00:00;1575273600;7333.7899888;7185.5684146
2019-12-02 10:00:00;1575280800;7363.0;7266.19179702
2019-12-02 12:00:00;1575288000;7326.7;7236.00000002
2019-12-02 14:00:00;1575295200;7353.0;7248.67010308
2019-12-02 16:00:00;1575302400;7329.8783876;7255.0
2019-12-02 18:00:00;1575309600;7288.0145416;7259.622598
2019-12-02 20:00:00;1575316800;7317.65233402;7272.62463601
2019-12-02 22:00:00;1575324000;7350.0;7295.59917901
2019-12-03 00:00:00;1575331200;7397.30499104;7299.82127912
2019-12-03 02:00:00;1575338400;7354.71999989;7322.59079804
2019-12-03 04:00:00;1575345600;7356.84694565;7266.19999999
2019-12-03 06:00:00;1575352800;7311.63072898;7273.32286901
2019-12-03 08:00:00;1575360000;7322.83004691;7260.0
2019-12-03 10:00:00;1575367200;7297.01566493;7237.82653666
2019-12-03 12:00:00;1575374400;7302.49308109;7269.17761397
2019-12-03 14:00:00;1575381600;7355.0;7279.58234101
2019-12-03 16:00:00;1575388800;7339.0;7300.06647496
2019-12-03 18:00:00;1575396000;7355.4955452;7310.35724276
2019-12-03 20:00:00;1575403200;7331.6899999;7281.673499
2019-12-03 22:00:00;1575410400;7340.60092;7285.0
2019-12-04 00:00:00;1575417600;7292.38167503;7103.35728422
2019-12-04 02:00:00;1575424800;7172.44;7129.40536
2019-12-04 04:00:00;1575432000;7165.26929799;7120.15541361
2019-12-04 06:00:00;1575439200;7160.69143199;7114.59243641
2019-12-04 08:00:00;1575446400;7208.58568046;7088.0
2019-12-04 10:00:00;1575453600;7233.21395701;7180.46000003
2019-12-04 12:00:00;1575460800;7750.0;7199.317175
2019-12-04 14:00:00;1575468000;7528.29655511;7406.24761838
2019-12-04 16:00:00;1575475200;7499.99999998;7440.0
2019-12-04 18:00:00;1575482400;7491.0;7456.29983374
2019-12-04 20:00:00;1575489600;7481.65696399;7085.00000001
2019-12-04 22:00:00;1575496800;7256.51390005;7152.48824671
2019-12-05 00:00:00;1575504000;7240.0;7165.76565973
2019-12-05 02:00:00;1575511200;7234.89999999;7178.60786594
2019-12-05 04:00:00;1575518400;7373.31916476;7150.0
2019-12-05 06:00:00;1575525600;7338.00002001;7267.90000002
2019-12-05 08:00:00;1575532800;7426.35658303;7284.03255828
2019-12-05 10:00:00;1575540000;7405.82581069;7310.00000002
2019-12-05 12:00:00;1575547200;7482.62933869;7370.15107877
2019-12-05 14:00:00;1575554400;7412.60445005;7310.3300001
2019-12-05 16:00:00;1575561600;7355.36107569;7267.9
2019-12-05 18:00:00;1575568800;7406.68757426;7331.39962157
2019-12-05 20:00:00;1575576000;7422.26416534;7337.50003005
2019-12-05 22:00:00;1575583200;7439.87575626;7363.1024669
2019-12-06 00:00:00;1575590400;7423.19055042;7317.52000002
2019-12-06 02:00:00;1575597600;7430.08470415;7356.67652265
2019-12-06 04:00:00;1575604800;7409.92230063;7348.20985653
2019-12-06 06:00:00;1575612000;7394.37;7335.64417638
2019-12-06 08:00:00;1575619200;7440.0;7316.10000001
2019-12-06 10:00:00;1575626400;7393.6051818;7304.00000002
2019-12-06 12:00:00;1575633600;7386.19773401;7340.00000004
2019-12-06 14:00:00;1575640800;7430.26528404;7350.14315872
2019-12-06 16:00:00;1575648000;7578.14;7372.89933679
2019-12-06 18:00:00;1575655200;7515.66899984;7400.0
2019-12-06 20:00:00;1575662400;7480.0;7421.27425515
2019-12-06 22:00:00;1575669600;7549.81790336;7455.52315092
2019-12-07 00:00:00;1575676800;7557.83623439;7500.0
2019-12-07 02:00:00;1575684000;7562.26798826;7511.05879776
2019-12-07 04:00:00;1575691200;7612.91001559;7529.61171616
2019-12-07 06:00:00;1575698400;7559.21223889;7506.54000001
2019-12-07 08:00:00;1575705600;7541.56825697;7481.50480001
2019-12-07 10:00:00;1575712800;7538.99005447;7471.89567526
2019-12-07 12:00:00;1575720000;7548.05738659;7495.89749798
2019-12-07 14:00:00;1575727200;7548.48842304;7501.20153152
2019-12-07 16:00:00;1575734400;7532.6;7497.0
2019-12-07 18:00:00;1575741600;7526.62173595;7477.79629718
2019-12-07 20:00:00;1575748800;7517.66307799;7476.22025106
2019-12-07 22:00:00;1575756000;7523.15906498;7482.4868769
2019-12-08 00:00:00;1575763200;7498.273726;7411.0
2019-12-08 02:00:00;1575770400;7439.137068;7374.52576
2019-12-08 04:00:00;1575777600;7433.95413997;7381.709835
2019-12-08 06:00:00;1575784800;7452.94042473;7416.80347802
2019-12-08 08:00:00;1575792000;7495.68529707;7413.0
2019-12-08 10:00:00;1575799200;7543.13538077;7466.4
2019-12-08 12:00:00;1575806400;7529.99999998;7491.73149588
2019-12-08 14:00:00;1575813600;7558.54617502;7502.0
2019-12-08 16:00:00;1575820800;7552.532443;7501.78596218
2019-12-08 18:00:00;1575828000;7546.19999997;7504.27745531
2019-12-08 20:00:00;1575835200;7543.73130421;7506.00000002
2019-12-08 22:00:00;1575842400;7550.7827597;7506.00000001
2019-12-09 00:00:00;1575849600;7540.73733133;7466.09523591
2019-12-09 02:00:00;1575856800;7519.8438568;7461.00000003
2019-12-09 04:00:00;1575864000;7530.63632903;7478.5345284
2019-12-09 06:00:00;1575871200;7529.9999999;7460.0
2019-12-09 08:00:00;1575878400;7473.57048078;7443.03169416
2019-12-09 10:00:00;1575885600;7498.23968429;7445.553214
2019-12-09 12:00:00;1575892800;7522.75659791;7452.257178
2019-12-09 14:00:00;1575900000;7648.3173996;7393.41868297
2019-12-09 16:00:00;1575907200;7449.22457749;7400.10000011
2019-12-09 18:00:00;1575914400;7459.63993867;7343.55039471
2019-12-09 20:00:00;1575921600;7381.61262461;7282.71181519
2019-12-09 22:00:00;1575928800;7359.22234502;7307.44070001
2019-12-10 00:00:00;1575936000;7403.29999999;7307.73211228
2019-12-10 02:00:00;1575943200;7390.41;7362.00000003
2019-12-10 04:00:00;1575950400;7398.22706245;7345.85787279
2019-12-10 06:00:00;1575957600;7372.25889298;7330.76241579
2019-12-10 08:00:00;1575964800;7356.9556997;7282.71181521
2019-12-10 10:00:00;1575972000;7366.99836;7315.25779401
2019-12-10 12:00:00;1575979200;7354.51906855;7311.61
2019-12-10 14:00:00;1575986400;7353.9799999;7201.32303181
2019-12-10 16:00:00;1575993600;7261.99624579;7169.94658612
2019-12-10 18:00:00;1576000800;7231.86780401;7163.3
2019-12-10 20:00:00;1576008000;7240.0;7185.6083314
